板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
主板,吉林电力股份有限公司,"JILIN ELECTRIC POWER CO.,LTD.",吉林省长春市人民大街9699号,000875,吉电股份,2002-09-26,"2,790,208,174","2,445,605,717",,,,0,0,东北,吉林,长春市,D 水电煤气,www.spicjl.com,-,-,-
主板,新希望六和股份有限公司,"New Hope Liuhe Co., Ltd.",四川省绵阳市国家高新技术产业开发区,000876,新 希 望,1998-03-11,"4,545,774,398","4,511,774,819",,,,0,0,西南,四川,绵阳市,C 制造业,www.newhopeagri.com,-,-,-
主板,新疆天山水泥股份有限公司,"XINJIANG TIANSHAN CEMENT CO.,LTD",新疆维吾尔自治区乌鲁木齐市达坂城区白杨沟村,000877,天山股份,1999-01-07,"8,663,422,814","1,822,140,647",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.sinoma-tianshan.cn,-,-,-
主板,云南铜业股份有限公司,"YUNNAN COPPER CO.,LTD.",云南省昆明市国家高新技术产业开发区M2-3,000878,云南铜业,1998-06-02,"2,003,628,310","2,003,589,184",,,,0,0,西南,云南,昆明市,C 制造业,ynty.chinalco.com.cn,-,-,-
主板,潍柴重机股份有限公司,"Weichai Heavy Machinery Co., Ltd.",山东省潍坊滨海经济技术开发区富海大街17号,000880,潍柴重机,1998-04-02,"331,320,600","162,162,000",,,,0,0,华东,山东,潍坊市,C 制造业,www.weichaihm.com,-,-,-
主板,中广核核技术发展股份有限公司,"CGN Nuclear Technology Development Co., Ltd.",辽宁省大连市西岗区黄河路219号外经贸大厦,000881,中广核技,1998-09-02,"945,425,815","775,994,673",,,,0,0,东北,辽宁,大连市,C 制造业,www.cgnnt.com.cn,-,-,-
主板,北京华联商厦股份有限公司,"BEIJING HUALIAN DEPARTMENT STORE CO.,LTD",北京市通州区永乐经济技术开发区永开路1号,000882,华联股份,1998-06-16,"2,737,351,947","2,737,348,016",,,,0,0,华北,北京,北京市,L 商务服务,www.bhgmall.com.cn,-,-,-
主板,湖北能源集团股份有限公司,"Hubei Energy Group Co.,Ltd",湖北省武汉市武昌区徐东大街96号,000883,湖北能源,1998-05-19,"6,520,949,388","6,479,563,910",,,,0,0,华中,湖北,武汉市,D 水电煤气,www.hbny.com.cn,-,-,-
主板,城发环境股份有限公司,"City Development Environment CO.,Ltd.",河南省郑州市农业路41号投资大厦16层,000885,城发环境,1999-03-19,"642,078,255","642,078,255",,,,0,0,华中,河南,郑州市,G 运输仓储,www.hncde.cn,-,-,-
主板,海南高速公路股份有限公司,"HAINAN EXPRESSWAY CO., LTD",海南省海口市蓝天路16号高速公路大楼,000886,海南高速,1998-01-23,"988,828,300","975,502,198",,,,0,0,华南,海南,海口市,K 房地产,www.hi-expressway.com,-,-,-
主板,安徽中鼎密封件股份有限公司,"ANHUI ZHONGDING SEALING PARTS CO.,LTD",安徽省宣城市宁国市宁国经济技术开发区中鼎工业园,000887,中鼎股份,1998-12-03,"1,316,489,747","1,313,881,524",,,,0,0,华东,安徽,宣城市,C 制造业,www.zhongdinggroup.com,-,-,-
主板,峨眉山旅游股份有限公司,"EMEI SHAN TOURISM CO.,LTD",四川省乐山市峨眉山市名山南路639号,000888,峨眉山Ａ,1997-10-21,"526,913,102","526,913,102",,,,0,0,西南,四川,乐山市,N 公共环保,www.emslg.com,-,-,-
主板,中嘉博创信息技术股份有限公司,"ZJBC Information Technology Co.,Ltd",河北省秦皇岛市海港区河北大街中段146号26层,000889,ST中嘉,1997-12-18,"936,291,116","869,849,676",,,,0,0,华北,河北,秦皇岛市,I 信息技术,www.zjbctech.com,-,-,-
主板,江苏法尔胜股份有限公司,"JIANGSU FASTEN CO.,LTD",江苏省江阴市澄江中路165号,000890,法尔胜,1999-01-19,"419,503,968","419,491,046",,,,0,0,华东,江苏,无锡市,C 制造业,www.chinafasten.cn,-,-,-
主板,欢瑞世纪联合股份有限公司,H&R CENTURY UNION CORPORATION,重庆市涪陵区人民东路50号,000892,欢瑞世纪,1999-01-15,"980,980,473","710,836,454",,,,0,0,西南,重庆,重庆市,R 文化传播,www.huanruisj.com,-,-,-
主板,亚钾国际投资（广州）股份有限公司,"Asia―Potash International Investment (Guangzhou) Co., Ltd.",广东省广州市南沙区万顷沙镇红安路3号,000893,亚钾国际,1998-12-24,"929,138,953","809,983,840",,,,0,0,华南,广东,广州市,C 制造业,www.asia-potash.com,-,-,-
主板,河南双汇投资发展股份有限公司,"HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO.,LTD",河南省漯河市牡丹江路288号,000895,双汇发展,1998-12-10,"3,464,661,213","3,464,350,046",,,,0,0,华中,河南,漯河市,C 制造业,www.shuanghui.net,-,-,-
主板,天津津滨发展股份有限公司,"TIANJIN JINBIN DEVELOPMENT CO., LTD",天津市天津开发区明园路2号B2别墅5号,000897,津滨发展,1999-04-22,"1,617,272,234","1,617,244,634",,,,0,0,华北,天津,天津市,K 房地产,www.jbdc.com.cn,-,-,-
主板,鞍钢股份有限公司,"ANGANG STEEL CO.,LTD",辽宁省鞍山市铁西区鞍钢厂区,000898,鞍钢股份,1997-12-25,"7,987,902,527","7,955,898,519",,,,0,0,东北,辽宁,鞍山市,C 制造业,www.ansteel.com.cn,-,-,-
主板,江西赣能股份有限公司,"JIANGXI GANNENG CO.,LTD",江西省南昌市高新技术开发区火炬大街199号,000899,赣能股份,1997-11-26,"975,677,760","975,677,760",,,,0,0,华东,江西,南昌市,D 水电煤气,www.000899.com,-,-,-
主板,现代投资股份有限公司,"XIANDAI INVESTMENT CO., LTD",湖南省长沙市天心区芙蓉南路二段128号现代广场,000900,现代投资,1999-01-28,"1,517,828,334","1,517,760,834",,,,0,0,华中,湖南,长沙市,G 运输仓储,www.xdtz.net,-,-,-
主板,航天科技控股集团股份有限公司,"AEROSPACE HI-TECH HOLDING GROUP CO., LTD.",黑龙江省哈尔滨市平房区哈平西路45号,000901,航天科技,1999-04-01,"798,201,406","798,193,381",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.as-hitech.com,-,-,-
主板,新洋丰农业科技股份有限公司,"Xinyangfeng Agricultural Technology Co., Ltd.",湖北省荆门市月亮湖北路附7号,000902,新洋丰,1999-04-08,"1,304,529,290","1,185,293,623",,,,0,0,华中,湖北,荆门市,C 制造业,www.yonfer.com,-,-,-
主板,昆明云内动力股份有限公司,"KUNMING YUNNEI POWER CO., LTD.",云南省自由贸易试验区昆明片区经开区经景路66号,000903,云内动力,1999-04-15,"1,970,650,857","1,920,261,648",,,,0,0,西南,云南,昆明市,C 制造业,www.yunneidongli.com,-,-,-
主板,厦门港务发展股份有限公司,"XIAMEN PORT DEVELOPMENT CO., LTD.",福建省厦门市湖里区东港北路31号港务大厦20楼、21楼,000905,厦门港务,1999-04-29,"741,809,597","741,808,097",,,,0,0,华东,福建,厦门市,G 运输仓储,www.xmgw.com.cn,-,-,-
主板,浙商中拓集团股份有限公司,"ZHESHANG Development Group Co.,LTD.",浙江省杭州市萧山经济技术开发区启迪路198号A-B102-1184室,000906,浙商中拓,1999-07-07,"688,232,979","680,779,014",,,,0,0,华东,浙江,杭州市,F 批发零售,www.zmd.com.cn,-,-,-
主板,湖南景峰医药股份有限公司,"Hunan Jingfeng Pharmaceutical Co.,Ltd.",湖南省常德经济技术开发区樟木桥街道双岗社区桃林路661号(双创大厦1703室),000908,景峰医药,1999-02-03,"879,774,351","788,907,887",,,,0,0,华中,湖南,常德市,C 制造业,www.jfyiyao.com,-,-,-
主板,数源科技股份有限公司,"SOYEA TECHNOLOGY CO., LTD",浙江省杭州市西湖区教工路1号,000909,ST数源,1999-05-07,"453,828,600","387,423,864",,,,0,0,华东,浙江,杭州市,K 房地产,www.soyea.com.cn,-,-,-
主板,大亚圣象家居股份有限公司,"Dare Power Dekor Home Co.,Ltd.",江苏省丹阳市经济开发区齐梁路99号,000910,大亚圣象,1999-06-30,"547,397,500","547,126,000",,,,0,0,华东,江苏,镇江市,C 制造业,www.dareglobal.com.cn,-,-,-
主板,南宁糖业股份有限公司,"NANNING SUGAR INDUSTRY CO.,LTD",广西壮族自治区南宁市青秀区厢竹大道30号,000911,南宁糖业,1999-05-27,"400,319,818","324,080,937",,,,0,0,华南,广西,南宁市,C 制造业,www.nnsugar.com,-,-,-
主板,四川泸天化股份有限公司,"SICHUAN LUTIANHUA CO.,LTD",四川省泸州市纳溪区李子林路38号,000912,泸天化,1999-06-03,"1,568,000,000","1,568,000,000",,,,0,0,西南,四川,成都市,C 制造业,www.sclth.com,-,-,-
主板,浙江钱江摩托股份有限公司,"ZHEJIANG QIANJIANG MOTORCYCLE CO.,LTD.",浙江省温岭市经济开发区,000913,钱江摩托,1999-05-14,"527,191,000","457,326,050",,,,0,0,华东,浙江,台州市,C 制造业,www.qjmotor.com,-,-,-
主板,山东华特达因健康股份有限公司,"SHANDONG WIT DYNE HEALTH CO.,LTD",山东省沂南县县城振兴路6号,000915,华特达因,1999-06-09,"234,331,485","234,207,235",,,,0,0,华东,山东,临沂市,C 制造业,www.sd-wit.com,-,-,-
主板,湖南电广传媒股份有限公司,"HUNAN TV&BROADCAST INTERMEDIARY CO., LTD.",湖南省长沙市浏阳河大桥东,000917,电广传媒,1999-03-25,"1,417,556,338","1,417,459,363",,,,0,0,华中,湖南,长沙市,I 信息技术,www.tik.com.cn,-,-,-
主板,金陵药业股份有限公司,"JINLING PHARMACEUTICAL CO.,LTD",江苏省南京市南京经济技术开发区新港大道58号,000919,金陵药业,1999-11-18,"511,136,000","503,416,454",,,,0,0,华东,江苏,南京市,C 制造业,www.jlyy1999.com,-,-,-
主板,沃顿科技股份有限公司,"Vontron Technology Co., Ltd.",贵州省贵阳市贵阳国家高新技术产业开发区黎阳大道1518号,000920,沃顿科技,1999-06-16,"472,621,118","421,977,500",,,,0,0,西南,贵州,贵阳市,C 制造业,www.vontron.com,-,-,-
主板,海信家电集团股份有限公司,"HISENSE HOME APPLIANCES GROUP CO.,LTD.",广东省佛山市顺德区容桂街道容港路8号,000921,海信家电,1999-07-13,"928,557,562","902,831,392",,,,0,0,华南,广东,佛山市,C 制造业,hxjd.hisense.cn,-,-,-
主板,哈尔滨电气集团佳木斯电机股份有限公司,"Harbin Electric Corporation Jiamusi Electric Machine CO.,Ltd",黑龙江省佳木斯市前进区长安路247号,000922,佳电股份,1999-06-18,"596,540,053","585,118,503",,,,0,0,东北,黑龙江,佳木斯市,C 制造业,www.jemlc.com,-,-,-
主板,河钢资源股份有限公司,"HBIS Resources Co., Ltd.",河北省张家口市宣化区东升路21号,000923,河钢资源,1999-07-14,"652,728,961","627,893,854",,,,0,0,华北,河北,张家口市,B 采矿业,www.hbiszy.com,-,-,-
主板,浙江众合科技股份有限公司,"UniTTEC Co., Ltd.",浙江省杭州市滨江区江汉路1785号双城国际4号楼17层,000925,众合科技,1999-06-11,"556,328,062","548,543,467",,,,0,0,华东,浙江,杭州市,C 制造业,www.unittec.com,-,-,-
主板,湖北福星科技股份有限公司,"HUBEI FUXING SCIENCE AND TECHNOLOGY CO.,LTD",湖北省汉川市沉湖镇福星街1号,000926,福星股份,1999-06-18,"949,322,474","935,036,861",,,,0,0,华中,湖北,孝感市,K 房地产,www.chinafxkj.com,-,-,-
主板,中国铁路物资股份有限公司,China Railway Materials Company Limited,天津市南开区长江道与南开三马路交口融汇广场2-1-4101,000927,中国铁物,1999-07-27,"6,050,353,641","4,460,449,597",,,,0,0,华北,天津,天津市,F 批发零售,twgf.crmsc.com.cn,-,-,-
主板,中钢国际工程技术股份有限公司,"Sinosteel Engineering & Technology Co., Ltd.",吉林省吉林市昌邑区江湾路2号10楼1002、1003,000928,中钢国际,1999-03-12,"1,291,254,137","1,291,230,737",,,,0,0,东北,吉林,吉林市,E 建筑业,mecc.sinosteel.com,-,-,-
主板,兰州黄河企业股份有限公司,"LANZHOU HUANGHE ENTERPRISE CO., LTD.",甘肃省兰州市七里河区郑家庄108号,000929,兰州黄河,1999-06-23,"185,766,000","185,754,223",,,,0,0,西北,甘肃,兰州市,C 制造业,www.yellowriver.net.cn,-,-,-
主板,中粮生物科技股份有限公司,"COFCO BIOTECHNOLOGY CO., LTD.",安徽省蚌埠市中粮大道1号,000930,中粮科技,1999-07-12,"1,864,720,561","1,856,164,335",,,,0,0,华东,安徽,蚌埠市,C 制造业,www.cofcotech.com,-,-,-
主板,北京中关村科技发展(控股)股份有限公司,"BEIJING CENTERGATE TECHNOLOGIES (HOLDING) CO., LTD",北京市海淀区中关村南大街32号,000931,中 关 村,1999-07-12,"753,126,982","746,191,982",,,,0,0,华北,北京,北京市,C 制造业,www.centek.com.cn,-,-,-
主板,湖南华菱钢铁股份有限公司,"HUNAN VALIN STEEL CO.,LTD",湖南省长沙市天心区湘府西路222号华菱园主楼,000932,华菱钢铁,1999-08-03,"6,908,632,499","5,718,037,206",,,,0,0,华中,湖南,长沙市,C 制造业,www.valin.cn,-,-,-
主板,河南神火煤电股份有限公司,"HENAN SHENHUO COAL & POWER CO.,LTD",河南省永城市东城区光明路,000933,神火股份,1999-08-31,"2,250,986,609","2,238,379,314",,,,0,0,华中,河南,商丘市,C 制造业,www.shenhuo.com,-,-,-
主板,四川和谐双马股份有限公司,"SICHUAN HEXIE SHUANGMA CO.,Ltd",四川省江油市二郎庙镇,000935,四川双马,1999-08-24,"763,440,333","763,440,333",,,,0,0,西南,四川,绵阳市,C 制造业,www.sc-shuangma.com,-,-,-
主板,江苏华西村股份有限公司,"JIANGSU HUAXICUN CO., LTD.",江苏省江阴市华士镇华西村,000936,华西股份,1999-08-10,"886,012,887","885,790,889",,,,0,0,华东,江苏,无锡市,C 制造业,www.jshuaxicun.com,-,-,-
主板,冀中能源股份有限公司,"Jizhong  Energy  Resources  Co., Ltd.",河北省邢台市中兴西大街191号,000937,冀中能源,1999-09-09,"3,533,546,850","2,906,596,767",,,,0,0,华北,河北,邢台市,B 采矿业,www.jznygf.com,-,-,-
主板,紫光股份有限公司,Unisplendour Corporation Limited,北京市海淀区清华大学紫光大楼,000938,紫光股份,1999-11-04,"2,860,079,874","2,860,079,874",,,,0,0,华北,北京,北京市,C 制造业,www.thunis.com,-,-,-
主板,云南南天电子信息产业股份有限公司,"YUNNAN NANTIAN ELECTRONICS INFORMATION CO.,LTD",云南省昆明市高新技术产业开发区产业研发基地,000948,南天信息,1999-10-14,"394,360,697","381,095,523",,,,0,0,西南,云南,昆明市,I 信息技术,www.nantian.com.cn,-,-,-
主板,新乡化纤股份有限公司,"XINXIANG CHEMICAL FIBER CO., LTD",河南省新乡经济技术开发区新长路南侧,000949,新乡化纤,1999-10-21,"1,466,727,778","1,403,232,694",,,,0,0,华中,河南,新乡市,C 制造业,www.bailu.com,-,-,-
主板,重药控股股份有限公司,"C.Q. Pharmaceutical Holding Co., Ltd.",重庆市渝北区金石大道303号,000950,重药控股,1999-09-16,"1,728,184,696","1,728,184,696",,,,0,0,西南,重庆,重庆市,F 批发零售,www.cqphar.com,-,-,-
主板,中国重汽集团济南卡车股份有限公司,"SINOTRUK Jinan  Truck  CO., LTD.",山东省济南市莱芜区莱城大道777号,000951,中国重汽,1999-11-25,"1,174,869,360","1,174,775,868",,,,0,0,华东,山东,济南市,C 制造业,www.sinotruk.com,-,-,-
主板,湖北广济药业股份有限公司,"HUBEI GUANGJI PHARMACEUTICAL CO., LTD",湖北省武穴市大金镇梅武路100号,000952,广济药业,1999-11-12,"353,973,939","343,987,615",,,,0,0,华中,湖北,黄冈市,C 制造业,www.guangjipharm.com,-,-,-
主板,广西河池化工股份有限公司,"GUANGXI HECHI CHEMICAL CO.,LTD",广西壮族自治区河池市六甲镇,000953,河化股份,1999-12-02,"366,122,195","366,122,195",,,,0,0,华南,广西,河池市,C 制造业,www.hechihuagong.com.cn,-,-,-
主板,欣龙控股（集团）股份有限公司,"XINLONG HOLDING （GROUP） CO., LTD.",海南省澄迈县老城工业开发区,000955,欣龙控股,1999-12-09,"538,395,000","537,778,800",,,,0,0,华南,海南,澄迈县,C 制造业,www.xinlong-holding.com,-,-,-
主板,中通客车股份有限公司,"Zhongtong Bus Co.,LTD",山东省聊城市经济开发区黄河路261号,000957,中通客车,2000-01-13,"592,903,936","592,873,580",,,,0,0,华东,山东,聊城市,C 制造业,www.zhongtong.com,-,-,-
主板,国家电投集团产融控股股份有限公司,"SPIC Industry-Finance Holdings Co., Ltd",河北省石家庄市建华南大街161号,000958,电投产融,1999-12-23,"5,383,418,520","5,383,396,020",,,,0,0,华北,河北,石家庄市,J 金融业,spicifh.spic.com.cn,-,-,-
主板,北京首钢股份有限公司,"BEIJING SHOUGANG CO.,LTD",北京市石景山区石景山路,000959,首钢股份,1999-12-16,"7,819,869,170","6,013,305,341",,,,0,0,华北,北京,北京市,C 制造业,www.sggf.com.cn,-,-,-
主板,云南锡业股份有限公司,"Yunnan Tin Co., Ltd.",云南省昆明市高新技术产业开发区,000960,锡业股份,2000-02-21,"1,645,801,952","1,645,801,952",,,,0,0,西南,云南,昆明市,C 制造业,www.ytl.com.cn,-,-,-
主板,江苏中南建设集团股份有限公司,"Jiangsu Zhongnan Construction Group CO.,LTD",江苏省南通海门市常乐镇,000961,中南建设,2000-03-01,"3,826,558,901","3,811,124,873",,,,0,0,华东,江苏,南通市,K 房地产,www.zhongnangroup.cn,-,-,-
主板,宁夏东方钽业股份有限公司,"NINGXIA ORIENT TANTALUM INDUSTRY CO.,LTD",宁夏回族自治区石嘴山市大武口区冶金路,000962,东方钽业,2000-01-20,"445,826,444","440,829,182",,,,0,0,西北,宁夏,石嘴山市,C 制造业,www.otic.com.cn,-,-,-
主板,华东医药股份有限公司,"HUADONG MEDICINE CO.,LTD",浙江省杭州市中山北路439号4、7楼,000963,华东医药,2000-01-27,"1,753,995,348","1,749,727,048",,,,0,0,华东,浙江,杭州市,F 批发零售,www.eastchinapharm.com,-,-,-
主板,天津天保基建股份有限公司,Tianjin Tianbao Infrastructure Co..Ltd,天津市天津空港经济区西五道35号汇津广场1号楼,000965,天保基建,2000-04-06,"1,109,830,895","1,109,830,895",,,,0,0,华北,天津,天津市,K 房地产,www.tbjijian.com,-,-,-
主板,国家能源集团长源电力股份有限公司,"CHN ENERGY CHANGYUAN ELECTRIC  POWER CO.,LTD.",湖北省武汉市洪山区徐东大街63号国家能源大厦,000966,长源电力,2000-03-16,"2,749,327,699","1,307,951,301",,,,0,0,华中,湖北,武汉市,D 水电煤气,www.cydl.com.cn,-,-,-
主板,盈峰环境科技集团股份有限公司,Infore Environment Technology Group Co. Ltd.,浙江省绍兴市上虞区东关街道人民西路1818号,000967,盈峰环境,2000-03-30,"3,179,506,670","3,178,034,201",,,,0,0,华东,浙江,绍兴市,N 公共环保,www.inforeenviro.com,-,-,-
主板,山西蓝焰控股股份有限公司,Shanxi Blue Flame Holding Company Limited,山西省太原市和平南路83号,000968,蓝焰控股,2000-06-22,"967,502,660","967,502,660",,,,0,0,华北,山西,太原市,B 采矿业,www.tymqh.com,-,-,-
主板,安泰科技股份有限公司,"ADVANCED TECHNOLOGY & MATERIALS CO.,LTD",北京市海淀区学院南路76号,000969,安泰科技,2000-05-29,"1,049,308,097","1,025,728,146",,,,0,0,华北,北京,北京市,C 制造业,www.atmcn.com,-,-,-
主板,北京中科三环高技术股份有限公司,"BEIJING ZHONG KE SAN HUAN HIGH-TECH CO., LTD",北京市海淀区中关村东路66号甲1号楼27层,000970,中科三环,2000-04-20,"1,215,725,773","1,213,817,521",,,,0,0,华北,北京,北京市,C 制造业,www.san-huan.com.cn,-,-,-
